Dates,NKE ,C ,SPX ,USDGBP,CBK ,VOW ,DAX,GBPEUR,,,,,,,,,,,,,,,,,,,,
05/06/2018,74.05,66.76,2748.8,0.7465,8.94,161.1,12787.13,1.1428,,,,,,,,,,,,,,,,,,,,
06/06/2018,74.75,68.23,2772.35,0.7456,9.341,163,12830.07,1.1392,,,,,,,,,,,,,,,,,,,,
07/06/2018,74.76,68.45,2770.37,0.745,9.55,161.8,12811.05,1.1376,,,,,,,,,,,,,,,,,,,,
08/06/2018,74.9,68.47,2779.03,0.7461,9.353,161,12766.55,1.1396,,,,,,,,,,,,,,,,,,,,
11/06/2018,74.59,68.11,2782,0.7473,9.66,159,12842.91,1.1352,,,,,,,,,,,,,,,,,,,,
12/06/2018,74.29,67.61,2786.85,0.748,9.545,159.5,12842.3,1.1385,,,,,,,,,,,,,,,,,,,,
13/06/2018,74.11,67.29,2775.63,0.7476,9.493,159.5,12890.58,1.1344,,,,,,,,,,,,,,,,,,,,
14/06/2018,74.7,66.16,2782.49,0.7542,9.332,163.1,13107.1,1.1464,,,,,,,,,,,,,,,,,,,,
15/06/2018,75.84,66.34,2779.66,0.7529,8.971,158.6,13010.55,1.1445,,,,,,,,,,,,,,,,,,,,
18/06/2018,75.61,66.75,2773.75,0.755,8.878,154,12834.11,1.1396,,,,,,,,,,,,,,,,,,,,
19/06/2018,74.26,66.78,2762.59,0.7591,8.934,151,12677.97,1.1367,,,,,,,,,,,,,,,,,,,,
20/06/2018,74.72,67.38,2767.32,0.7591,8.862,153,12695.16,1.1382,,,,,,,,,,,,,,,,,,,,
21/06/2018,73.94,67.63,2749.76,0.7553,8.575,148.2,12511.91,1.141,,,,,,,,,,,,,,,,,,,,
22/06/2018,73.43,67.2,2754.88,0.7537,8.57,148.1,12579.72,1.1383,,,,,,,,,,,,,,,,,,,,
25/06/2018,72.35,65.75,2717.07,0.753,8.251,144.7,12270.33,1.1347,,,,,,,,,,,,,,,,,,,,
26/06/2018,72.56,66.31,2723.06,0.7563,8.231,144.1,12234.34,1.1356,,,,,,,,,,,,,,,,,,,,
27/06/2018,71.35,65.46,2699.63,0.7626,8.064,145.2,12348.61,1.135,,,,,,,,,,,,,,,,,,,,
28/06/2018,71.7,66.88,2716.31,0.7647,8.17,143.2,12177.23,1.1305,,,,,,,,,,,,,,,,,,,,
29/06/2018,79.68,66.92,2718.37,0.7572,8.15,141.5,12306,1.1303,,,,,,,,,,,,,,,,,,,,
02/07/2018,78.35,67.16,2726.71,0.7609,8.253,140.4,12238.17,1.1292,,,,,,,,,,,,,,,,,,,,
03/07/2018,76.28,66.06,2713.22,0.7579,8.216,139.5,12349.14,1.1318,,,,,,,,,,,,,,,,,,,,
04/07/2018,76.28,66.06,2713.22,0.7558,8.367,141.8,12317.61,1.1353,,,,,,,,,,,,,,,,,,,,
05/07/2018,76.55,66.56,2736.61,0.7565,8.558,146.4,12464.29,1.1312,,,,,,,,,,,,,,,,,,,,
06/07/2018,76.48,67.14,2759.82,0.7526,8.53,144.9,12496.17,1.131,,,,,,,,,,,,,,,,,,,,
09/07/2018,77.28,68.94,2784.17,0.7542,8.596,144.2,12543.89,1.1284,,,,,,,,,,,,,,,,,,,,
10/07/2018,77.57,68.23,2793.84,0.7533,8.446,144.2,12609.85,1.1304,,,,,,,,,,,,,,,,,,,,
11/07/2018,77.36,67.91,2774.02,0.7572,8.409,140.7,12417.13,1.1312,,,,,,,,,,,,,,,,,,,,
12/07/2018,77.37,68.51,2798.29,0.7572,8.314,141.4,12492.97,1.1315,,,,,,,,,,,,,,,,,,,,
13/07/2018,77.38,67,2801.31,0.7558,8.388,142.2,12540.73,1.1326,,,,,,,,,,,,,,,,,,,,
16/07/2018,77.75,69.46,2798.43,0.7555,8.53,141.7,12561.02,1.1301,,,,,,,,,,,,,,,,,,,,
17/07/2018,77.47,69.35,2809.55,0.7625,8.574,144.7,12661.54,1.1247,,,,,,,,,,,,,,,,,,,,
18/07/2018,76.59,69.85,2815.62,0.7651,8.531,145.7,12765.94,1.123,,,,,,,,,,,,,,,,,,,,
19/07/2018,76.95,68.99,2804.49,0.7684,8.46,145.8,12686.29,1.1178,,,,,,,,,,,,,,,,,,,,
20/07/2018,76.96,69.22,2801.83,0.7614,8.493,142,12561.42,1.1205,,,,,,,,,,,,,,,,,,,,
23/07/2018,76.59,70.21,2806.98,0.7633,8.618,144.1,12548.57,1.1207,,,,,,,,,,,,,,,,,,,,
24/07/2018,75.53,71.07,2820.4,0.7608,8.907,147,12689.39,1.1248,,,,,,,,,,,,,,,,,,,,
25/07/2018,77.16,71.72,2846.07,0.7581,8.937,145.8,12579.33,1.1246,,,,,,,,,,,,,,,,,,,,
26/07/2018,78.15,71.34,2837.44,0.7628,8.97,147.9,12809.23,1.1259,,,,,,,,,,,,,,,,,,,,
27/07/2018,76.89,71.69,2818.82,0.7633,9.003,146.9,12860.4,1.1242,,,,,,,,,,,,,,,,,,,,
30/07/2018,75.96,72.29,2802.6,0.7615,9.083,147.8,12798.2,1.1218,,,,,,,,,,,,,,,,,,,,
31/07/2018,76.91,71.89,2816.29,0.7619,9.221,147.6,12805.5,1.1227,,,,,,,,,,,,,,,,,,,,
01/08/2018,77.54,71.93,2813.36,0.7618,9.145,143,12737.05,1.1258,,,,,,,,,,,,,,,,,,,,
02/08/2018,78.65,71.84,2827.22,0.7682,8.87,142.6,12546.33,1.1236,,,,,,,,,,,,,,,,,,,,
03/08/2018,78.74,72.39,2840.35,0.7692,8.887,143,12615.76,1.124,,,,,,,,,,,,,,,,,,,,
06/08/2018,79.51,72.4,2850.4,0.7726,8.951,143.7,12598.21,1.1204,,,,,,,,,,,,,,,,,,,,
07/08/2018,80.53,72.41,2858.45,0.7728,8.806,143.8,12648.19,1.1155,,,,,,,,,,,,,,,,,,,,
08/08/2018,80.5,72.89,2857.7,0.7762,8.783,144.5,12633.54,1.1095,,,,,,,,,,,,,,,,,,,,
09/08/2018,81.26,71.98,2853.58,0.7797,8.726,145.1,12676.11,1.1125,,,,,,,,,,,,,,,,,,,,
10/08/2018,80.73,70.26,2833.28,0.783,8.436,141.8,12424.35,1.1189,,,,,,,,,,,,,,,,,,,,
13/08/2018,80.15,69.16,2821.93,0.7833,8.27,141.4,12358.74,1.1195,,,,,,,,,,,,,,,,,,,,
14/08/2018,80.14,70.01,2839.96,0.7861,8.341,141.3,12358.87,1.1216,,,,,,,,,,,,,,,,,,,,
15/08/2018,79.57,68.65,2818.37,0.7876,8.182,137.1,12163.01,1.1192,,,,,,,,,,,,,,,,,,,,
16/08/2018,80.05,69.56,2840.69,0.7866,8.239,136.8,12237.17,1.1179,,,,,,,,,,,,,,,,,,,,
17/08/2018,79.75,69.67,2850.13,0.7844,8.123,137.5,12210.55,1.1146,,,,,,,,,,,,,,,,,,,,
20/08/2018,82.18,70.53,2857.05,0.7815,8.104,137.9,12331.3,1.1146,,,,,,,,,,,,,,,,,,,,
21/08/2018,82.95,71.24,2862.96,0.775,8.314,139.6,12384.49,1.1152,,,,,,,,,,,,,,,,,,,,
22/08/2018,82.64,71.12,2861.82,0.7744,8.311,137.1,12385.7,1.1135,,,,,,,,,,,,,,,,,,,,
23/08/2018,82.91,70.81,2856.98,0.7803,8.311,135.7,12365.58,1.1101,,,,,,,,,,,,,,,,,,,,
24/08/2018,82.45,70.67,2874.69,0.7782,8.371,136.4,12394.52,1.1055,,,,,,,,,,,,,,,,,,,,
27/08/2018,82.65,72.39,2896.74,0.7756,8.486,140,12538.31,1.104,,,,,,,,,,,,,,,,,,,,
28/08/2018,82.58,72.38,2897.52,0.7768,8.358,141.7,12527.42,1.1009,,,,,,,,,,,,,,,,,,,,
29/08/2018,82.79,72.53,2914.04,0.7677,8.372,140.3,12561.68,1.1126,,,,,,,,,,,,,,,,,,,,
30/08/2018,81.4,71.46,2901.13,0.7686,8.201,139.5,12494.24,1.1147,,,,,,,,,,,,,,,,,,,,
31/08/2018,82.2,71.24,2901.52,0.7716,8.119,138.7,12364.06,1.117,,,,,,,,,,,,,,,,,,,,
03/09/2018,82.2,71.24,2901.52,0.777,8.073,135.9,12346.41,1.1076,,,,,,,,,,,,,,,,,,,,
04/09/2018,79.6,71.4,2896.72,0.7779,8.174,133.9,12210.21,1.1099,,,,,,,,,,,,,,,,,,,,
05/09/2018,79.92,71.17,2888.6,0.7748,8.44,133.7,12040.46,1.1096,,,,,,,,,,,,,,,,,,,,
06/09/2018,80.4,70.11,2878.05,0.7734,8.255,134.2,11955.25,1.1123,,,,,,,,,,,,,,,,,,,,
07/09/2018,80.3,69.64,2871.68,0.7739,8.16,133.4,11959.63,1.1182,,,,,,,,,,,,,,,,,,,,
10/09/2018,82.1,69.63,2877.13,0.7677,8.388,135.5,11986.34,1.1236,,,,,,,,,,,,,,,,,,,,
11/09/2018,82.63,69.43,2887.89,0.7674,8.579,135.6,11970.27,1.1229,,,,,,,,,,,,,,,,,,,,
12/09/2018,83,70.51,2888.92,0.7665,8.501,136.1,12032.3,1.1219,,,,,,,,,,,,,,,,,,,,
13/09/2018,83.47,70.15,2904.18,0.7629,8.721,139.1,12055.55,1.1212,,,,,,,,,,,,,,,,,,,,
14/09/2018,83.49,70.54,2904.98,0.7653,8.797,140.6,12124.33,1.1244,,,,,,,,,,,,,,,,,,,,
17/09/2018,83.26,70.88,2888.8,0.76,8.867,140.7,12096.41,1.1262,,,,,,,,,,,,,,,,,,,,
18/09/2018,85.26,71.36,2904.31,0.7606,8.922,145.8,12157.67,1.1269,,,,,,,,,,,,,,,,,,,,
19/09/2018,84.43,73.72,2907.95,0.7608,9.301,147.8,12219.02,1.1261,,,,,,,,,,,,,,,,,,,,
20/09/2018,85.37,74.79,2930.75,0.7537,9.484,150.9,12326.48,1.1268,,,,,,,,,,,,,,,,,,,,
21/09/2018,85.55,74.15,2929.67,0.7645,9.57,152.5,12430.88,1.1133,,,,,,,,,,,,,,,,,,,,
24/09/2018,84.27,73.84,2919.37,0.7622,9.4,150.9,12350.82,1.1169,,,,,,,,,,,,,,,,,,,,
25/09/2018,84.79,73.51,2915.56,0.7585,9.542,148.2,12374.66,1.1202,,,,,,,,,,,,,,,,,,,,
26/09/2018,83.7,72.45,2905.97,0.7596,9.472,148.3,12385.89,1.1216,,,,,,,,,,,,,,,,,,,,
27/09/2018,84.54,72.95,2914,0.7647,9.367,151,12435.59,1.1236,,,,,,,,,,,,,,,,,,,,
28/09/2018,84.72,71.74,2913.98,0.7676,8.926,149.3,12246.73,1.1227,,,,,,,,,,,,,,,,,,,,
01/10/2018,84.46,71.93,2924.59,0.7667,8.876,150,12339.03,1.1264,,,,,,,,,,,,,,,,,,,,
02/10/2018,82.77,71.8,2923.43,0.7704,8.725,151.1,12287.58,1.124,,,,,,,,,,,,,,,,,,,,
03/10/2018,82.5,72.36,2925.51,0.7727,8.88,152,12287.58,1.1274,,,,,,,,,,,,,,,,,,,,
04/10/2018,80.18,72.62,2901.61,0.768,9.013,150.4,12244.14,1.1309,,,,,,,,,,,,,,,,,,,,
05/10/2018,80.12,72.42,2885.57,0.7623,8.903,147.2,12111.9,1.1384,,,,,,,,,,,,,,,,,,,,
08/10/2018,80.23,72.59,2884.43,0.7637,8.58,145.9,11947.16,1.1393,,,,,,,,,,,,,,,,,,,,
09/10/2018,80.42,71.89,2880.34,0.7608,8.648,144.5,11977.22,1.1439,,,,,,,,,,,,,,,,,,,,
10/10/2018,74.94,69.95,2785.68,0.7579,8.56,138.8,11712.5,1.1454,,,,,,,,,,,,,,,,,,,,
11/10/2018,74.51,68.38,2728.37,0.7556,8.438,136.2,11539.35,1.1412,,,,,,,,,,,,,,,,,,,,
12/10/2018,75.91,69.84,2767.13,0.7602,8.578,138.1,11523.81,1.1378,,,,,,,,,,,,,,,,,,,,
15/10/2018,74.99,69.21,2750.79,0.7604,8.71,141,11614.16,1.1358,,,,,,,,,,,,,,,,,,,,
16/10/2018,77.48,69.71,2809.92,0.7584,8.741,145,11776.55,1.1388,,,,,,,,,,,,,,,,,,,,
17/10/2018,76.48,69.84,2809.21,0.7624,8.786,143.8,11715.03,1.1403,,,,,,,,,,,,,,,,,,,,
18/10/2018,75.6,68.62,2768.78,0.7681,8.565,140.7,11589.21,1.1367,,,,,,,,,,,,,,,,,,,,
19/10/2018,74.21,68.86,2767.78,0.7653,8.677,138.9,11553.83,1.1346,,,,,,,,,,,,,,,,,,,,
22/10/2018,74.9,66.59,2755.88,0.7712,8.54,139,11524.34,1.1304,,,,,,,,,,,,,,,,,,,,
23/10/2018,73.35,65.73,2740.69,0.7702,8.407,138.3,11274.28,1.1317,,,,,,,,,,,,,,,,,,,,
24/10/2018,72.12,63.8,2656.1,0.7763,7.96,128.6,11191.63,1.1307,,,,,,,,,,,,,,,,,,,,
25/10/2018,73.1,64.97,2705.57,0.7802,8.095,134,11307.12,1.1269,,,,,,,,,,,,,,,,,,,,
26/10/2018,72.07,64.21,2658.69,0.7793,8.044,134.6,11200.62,1.1251,,,,,,,,,,,,,,,,,,,,
29/10/2018,72.19,64.35,2641.25,0.7817,8.14,136.9,11335.48,1.1249,,,,,,,,,,,,,,,,,,,,
30/10/2018,74.51,64.53,2682.63,0.7869,8.312,145.2,11287.39,1.1201,,,,,,,,,,,,,,,,,,,,
31/10/2018,75.04,65.46,2711.74,0.7834,8.341,145,11447.51,1.1285,,,,,,,,,,,,,,,,,,,,
01/11/2018,76.79,65.83,2740.37,0.7689,8.488,147.7,11468.54,1.1402,,,,,,,,,,,,,,,,,,,,
02/11/2018,76.58,65.92,2723.06,0.7711,8.702,152.2,11518.99,1.1387,,,,,,,,,,,,,,,,,,,,
05/11/2018,77.53,67.3,2738.31,0.7667,8.603,152.1,11494.96,1.1431,,,,,,,,,,,,,,,,,,,,
06/11/2018,76.57,66.68,2755.45,0.7632,8.28,151.7,11484.34,1.1463,,,,,,,,,,,,,,,,,,,,
07/11/2018,77.97,68.26,2813.89,0.7617,8.424,152.3,11579.1,1.1488,,,,,,,,,,,,,,,,,,,,
08/11/2018,77.78,67.78,2806.83,0.7655,8.79,147.4,11527.32,1.1495,,,,,,,,,,,,,,,,,,,,
09/11/2018,76.36,65.76,2781.01,0.7707,8.723,143.2,11529.16,1.1445,,,,,,,,,,,,,,,,,,,,
12/11/2018,75.1,64.21,2726.22,0.7782,8.425,141.7,11325.44,1.1454,,,,,,,,,,,,,,,,,,,,
13/11/2018,75.2,64.78,2722.18,0.7709,8.494,143.4,11472.22,1.1493,,,,,,,,,,,,,,,,,,,,
14/11/2018,75.2,63.5,2701.58,0.7698,8.428,144.7,11412.53,1.149,,,,,,,,,,,,,,,,,,,,
15/11/2018,74.33,64.6,2730.2,0.7828,8.255,145.6,11353.67,1.1279,,,,,,,,,,,,,,,,,,,,
16/11/2018,74.74,64.95,2736.27,0.7792,8.11,142.3,11341,1.1239,,,,,,,,,,,,,,,,,,,,
19/11/2018,72.52,64.62,2690.73,0.7781,8.094,142.2,11244.54,1.1222,,,,,,,,,,,,,,,,,,,,
20/11/2018,71.12,62.53,2641.89,0.782,7.865,141.1,11066.41,1.1246,,,,,,,,,,,,,,,,,,,,
21/11/2018,72.37,62.87,2649.93,0.7826,7.953,147.2,11244.17,1.1226,,,,,,,,,,,,,,,,,,,,
22/11/2018,72.37,62.87,2649.93,0.7766,7.875,146.5,11138.49,1.1293,,,,,,,,,,,,,,,,,,,,
23/11/2018,71.49,61.75,2632.56,0.7804,7.75,145.6,11192.69,1.1306,,,,,,,,,,,,,,,,,,,,
26/11/2018,72.71,63.73,2673.45,0.7807,8.05,148.6,11354.72,1.1312,,,,,,,,,,,,,,,,,,,,
27/11/2018,72.09,63.46,2682.17,0.7846,7.91,145,11309.11,1.1292,,,,,,,,,,,,,,,,,,,,
28/11/2018,74.66,65.58,2743.79,0.7798,7.911,147.5,11298.88,1.1283,,,,,,,,,,,,,,,,,,,,
29/11/2018,74.34,64.9,2737.76,0.7819,7.881,146.4,11298.23,1.1226,,,,,,,,,,,,,,,,,,,,
30/11/2018,75.12,64.79,2760.17,0.7843,7.63,146.4,11257.24,1.1268,,,,,,,,,,,,,,,,,,,,
03/12/2018,77.94,65.16,2790.37,0.7859,7.72,148.8,11465.46,1.1207,,,,,,,,,,,,,,,,,,,,
04/12/2018,75.79,62.26,2700.06,0.786,7.396,141.6,11335.32,1.1213,,,,,,,,,,,,,,,,,,,,
05/12/2018,75.79,62.26,2700.06,0.7853,7.294,144.2,11200.24,1.1225,,,,,,,,,,,,,,,,,,,,
06/12/2018,75.54,60.06,2695.95,0.7823,7.04,140.4,10810.98,1.1238,,,,,,,,,,,,,,,,,,,,
07/12/2018,73.34,58.35,2633.08,0.7855,6.8,139.2,10788.09,1.1185,,,,,,,,,,,,,,,,,,,,
10/12/2018,72.51,57.07,2637.72,0.7961,6.724,140.8,10622.07,1.1061,,,,,,,,,,,,,,,,,,,,
11/12/2018,73.57,56.22,2636.78,0.8007,6.58,142.9,10780.51,1.1034,,,,,,,,,,,,,,,,,,,,
12/12/2018,74.32,55.98,2651.07,0.7919,6.95,148,10929.43,1.1108,,,,,,,,,,,,,,,,,,,,
13/12/2018,72.93,55.77,2650.54,0.7903,6.83,149.3,10924.7,1.1144,,,,,,,,,,,,,,,,,,,,
14/12/2018,72.53,55.02,2599.95,0.7945,6.617,145.6,10865.77,1.1127,,,,,,,,,,,,,,,,,,,,
17/12/2018,69.9,54.25,2545.94,0.7924,6.313,143.9,10772.2,1.1126,,,,,,,,,,,,,,,,,,,,
18/12/2018,71.15,53.93,2546.16,0.7912,6.312,145.4,10740.89,1.1127,,,,,,,,,,,,,,,,,,,,
19/12/2018,68.97,52.82,2506.96,0.7931,6.1,144.3,10766.21,1.1085,,,,,,,,,,,,,,,,,,,,
20/12/2018,67.53,52.27,2467.42,0.7899,5.759,141.3,10611.1,1.1057,,,,,,,,,,,,,,,,,,,,
21/12/2018,72.37,50.24,2416.62,0.7915,5.757,142,10633.82,1.1108,,,,,,,,,,,,,,,,,,,,
24/12/2018,68.1,49.26,2351.1,0.7865,5.757,142,10633.82,1.1127,,,,,,,,,,,,,,,,,,,,
25/12/2018,68.1,49.26,2351.1,0.7889,5.757,142,10633.82,1.1123,,,,,,,,,,,,,,,,,,,,
26/12/2018,73.01,51.44,2467.7,0.7916,5.757,142,10633.82,1.1128,,,,,,,,,,,,,,,,,,,,
27/12/2018,73.67,51.77,2488.83,0.7909,5.55,137.1,10381.51,1.1061,,,,,,,,,,,,,,,,,,,,
28/12/2018,73.34,51.83,2485.74,0.7874,5.783,139.1,10558.96,1.1097,,,,,,,,,,,,,,,,,,,,
31/12/2018,74.14,52.06,2506.85,0.7839,5.783,139.1,10558.96,1.1122,,,,,,,,,,,,,,,,,,,,
01/01/2019,74.14,52.06,2506.85,0.7846,5.783,139.1,10558.96,1.1111,,,,,,,,,,,,,,,,,,,,
02/01/2019,74.06,53.53,2510.03,0.7931,5.796,136.6,10580.19,1.1112,,,,,,,,,,,,,,,,,,,,
03/01/2019,72.75,52.56,2447.89,0.7917,5.834,135.4,10416.66,1.1083,,,,,,,,,,,,,,,,,,,,
04/01/2019,74.65,55.13,2531.94,0.786,6.224,140.8,10767.69,1.1164,,,,,,,,,,,,,,,,,,,,
07/01/2019,75.72,55.61,2549.69,0.7826,6.21,142.1,10747.81,1.1138,,,,,,,,,,,,,,,,,,,,
08/01/2019,76.73,55.46,2574.41,0.7865,6.37,144.3,10803.98,1.1115,,,,,,,,,,,,,,,,,,,,
09/01/2019,76.59,56.38,2584.96,0.7819,6.198,147.2,10893.32,1.108,,,,,,,,,,,,,,,,,,,,
10/01/2019,76.42,56.44,2596.64,0.7843,6.287,147.1,10921.59,1.1085,,,,,,,,,,,,,,,,,,,,
11/01/2019,76.04,56.69,2596.26,0.7787,6.332,145.8,10887.46,1.1196,,,,,,,,,,,,,,,,,,,,
14/01/2019,76.09,58.93,2582.61,0.7772,6.259,147.1,10855.91,1.1216,,,,,,,,,,,,,,,,,,,,
15/01/2019,77.88,61.38,2610.3,0.7776,6.22,147.5,10891.79,1.1268,,,,,,,,,,,,,,,,,,,,
16/01/2019,77.68,62.19,2616.1,0.7762,6.681,146.9,10931.24,1.1311,,,,,,,,,,,,,,,,,,,,
17/01/2019,79.13,62.47,2635.96,0.77,6.421,145.9,10918.62,1.1402,,,,,,,,,,,,,,,,,,,,
18/01/2019,80.45,63.12,2670.71,0.7767,6.682,147.2,11205.54,1.133,,,,,,,,,,,,,,,,,,,,
21/01/2019,80.45,63.12,2670.71,0.7757,6.71,147.2,11136.2,1.1344,,,,,,,,,,,,,,,,,,,,
22/01/2019,80.75,61.85,2632.9,0.7718,6.614,144.1,11090.11,1.1402,,,,,,,,,,,,,,,,,,,,
23/01/2019,80.5,62.13,2638.7,0.7652,6.845,144.4,11071.54,1.1484,,,,,,,,,,,,,,,,,,,,
24/01/2019,80.44,62.71,2642.33,0.7654,6.839,147.9,11130.18,1.1558,,,,,,,,,,,,,,,,,,,,
25/01/2019,80.61,64.02,2664.76,0.7576,6.928,153.4,11281.79,1.157,,,,,,,,,,,,,,,,,,,,
28/01/2019,80.32,63.85,2643.85,0.76,6.755,152.6,11210.31,1.1515,,,,,,,,,,,,,,,,,,,,
29/01/2019,80.22,63.21,2640,0.7653,6.697,150.3,11218.83,1.1428,,,,,,,,,,,,,,,,,,,,
30/01/2019,81.28,64.22,2681.05,0.7624,6.711,151.6,11181.66,1.1426,,,,,,,,,,,,,,,,,,,,
31/01/2019,81.88,64.46,2704.1,0.7628,6.286,152.1,11173.1,1.1452,,,,,,,,,,,,,,,,,,,,
01/02/2019,81.51,63.67,2706.53,0.7644,6.264,152.8,11180.66,1.1417,,,,,,,,,,,,,,,,,,,,
04/02/2019,81.99,64.06,2724.87,0.7672,6.228,150.6,11176.58,1.1399,,,,,,,,,,,,,,,,,,,,
05/02/2019,82.86,63.81,2737.7,0.7722,6.42,151.5,11367.98,1.135,,,,,,,,,,,,,,,,,,,,
06/02/2019,82.71,63.89,2731.61,0.7734,6.478,151.3,11324.72,1.138,,,,,,,,,,,,,,,,,,,,
07/02/2019,82.39,62.81,2706.05,0.7721,6.141,146.9,11022.02,1.1421,,,,,,,,,,,,,,,,,,,,
08/02/2019,82.36,62.01,2707.88,0.7726,6.12,144,10906.78,1.1432,,,,,,,,,,,,,,,,,,,,
11/02/2019,83.68,61.61,2709.8,0.7776,6.351,143.8,11014.59,1.14,,,,,,,,,,,,,,,,,,,,
12/02/2019,84.71,62.67,2744.73,0.7757,6.418,146.8,11126.08,1.1383,,,,,,,,,,,,,,,,,,,,
13/02/2019,85.4,63.04,2753.03,0.7785,6.273,146.7,11167.22,1.1408,,,,,,,,,,,,,,,,,,,,
14/02/2019,84.68,62.42,2745.73,0.7812,6.34,145.9,11089.79,1.1335,,,,,,,,,,,,,,,,,,,,
15/02/2019,85.38,64.27,2775.6,0.7758,6.656,147.5,11299.8,1.141,,,,,,,,,,,,,,,,,,,,
18/02/2019,85.38,64.27,2775.6,0.7738,6.729,146.4,11299.2,1.1425,,,,,,,,,,,,,,,,,,,,
19/02/2019,84.57,64.38,2779.76,0.7655,6.624,146.5,11309.21,1.1519,,,,,,,,,,,,,,,,,,,,
20/02/2019,84.84,64.64,2784.7,0.7663,6.676,151.1,11401.97,1.1511,,,,,,,,,,,,,,,,,,,,
21/02/2019,83.95,64.32,2774.88,0.7667,6.576,150.5,11423.28,1.1505,,,,,,,,,,,,,,,,,,,,
22/02/2019,84.76,64.14,2792.67,0.766,6.658,151.7,11457.7,1.1517,,,,,,,,,,,,,,,,,,,,
25/02/2019,85.17,64.53,2796.11,0.7635,6.682,154.9,11505.39,1.1531,,,,,,,,,,,,,,,,,,,,
26/02/2019,85.8,64.12,2793.9,0.7546,6.793,155.4,11540.79,1.1636,,,,,,,,,,,,,,,,,,,,
27/02/2019,86.17,64.4,2792.38,0.7514,7.088,155.4,11487.33,1.1705,,,,,,,,,,,,,,,,,,,,
28/02/2019,85.73,63.98,2784.49,0.754,7.216,155.3,11515.64,1.1663,,,,,,,,,,,,,,,,,,,,
01/03/2019,87.16,64.47,2803.69,0.7572,7.385,157.7,11601.68,1.1618,,,,,,,,,,,,,,,,,,,,
04/03/2019,85.64,63.75,2792.81,0.7587,7.151,156.7,11592.66,1.1621,,,,,,,,,,,,,,,,,,,,
05/03/2019,85.44,62.93,2789.65,0.7588,7.13,156.2,11620.74,1.1654,,,,,,,,,,,,,,,,,,,,
06/03/2019,85.13,62.51,2771.45,0.7593,7.051,154.3,11587.63,1.1648,,,,,,,,,,,,,,,,,,,,
07/03/2019,85.26,61.9,2748.93,0.7641,6.762,153,11517.8,1.1689,,,,,,,,,,,,,,,,,,,,
08/03/2019,84.8,62.06,2743.07,0.7684,6.65,151.8,11457.84,1.1585,,,,,,,,,,,,,,,,,,,,
11/03/2019,85.82,62.31,2783.3,0.7604,7.132,151.4,11543.48,1.1693,,,,,,,,,,,,,,,,,,,,
12/03/2019,85.43,62.81,2791.52,0.765,6.979,149.3,11524.17,1.1583,,,,,,,,,,,,,,,,,,,,
13/03/2019,85.93,63.65,2810.92,0.7497,7.027,150,11572.41,1.1775,,,,,,,,,,,,,,,,,,,,
14/03/2019,86.87,64.11,2808.48,0.7552,6.965,146.8,11587.47,1.1714,,,,,,,,,,,,,,,,,,,,
15/03/2019,86.8,65.19,2822.48,0.7524,7.132,147.6,11685.69,1.1736,,,,,,,,,,,,,,,,,,,,
18/03/2019,87.82,65.93,2832.94,0.7545,7.618,148.6,11657.06,1.1692,,,,,,,,,,,,,,,,,,,,
19/03/2019,87.69,65.63,2832.57,0.7537,7.341,151.9,11788.41,1.1688,,,,,,,,,,,,,,,,,,,,
20/03/2019,86.69,64.3,2824.23,0.7577,7.206,148.6,11603.89,1.1564,,,,,,,,,,,,,,,,,,,,
21/03/2019,88.01,63.91,2854.88,0.7628,7.041,148.2,11549.96,1.1523,,,,,,,,,,,,,,,,,,,,
22/03/2019,82.19,60.98,2800.71,0.757,6.88,143.1,11364.17,1.1688,,,,,,,,,,,,,,,,,,,,
25/03/2019,82.33,60.33,2798.36,0.7577,6.855,144,11346.65,1.1663,,,,,,,,,,,,,,,,,,,,
26/03/2019,83.38,61.22,2818.46,0.7573,6.823,142.9,11419.48,1.1727,,,,,,,,,,,,,,,,,,,,
27/03/2019,83.09,60.73,2805.37,0.7582,7.171,143.4,11419.04,1.1731,,,,,,,,,,,,,,,,,,,,
28/03/2019,84.04,61.98,2815.44,0.7667,6.915,143.6,11428.16,1.1625,,,,,,,,,,,,,,,,,,,,
29/03/2019,84.21,62.22,2834.4,0.7671,6.905,145.1,11526.04,1.162,,,,,,,,,,,,,,,,,,,,
01/04/2019,85.23,64.36,2867.19,0.7632,7.098,149,11681.99,1.1686,,,,,,,,,,,,,,,,,,,,
02/04/2019,84.37,64.42,2867.24,0.7614,7.175,151.2,11754.79,1.172,,,,,,,,,,,,,,,,,,,,
03/04/2019,84.47,65.06,2873.4,0.7599,7.162,152.1,11954.4,1.1715,,,,,,,,,,,,,,,,,,,,
04/04/2019,85.28,65.82,2879.39,0.7648,7.406,154.15,11988.01,1.1653,,,,,,,,,,,,,,,,,,,,
05/04/2019,85.4,65.55,2892.74,0.767,7.6,151,12009.75,1.1625,,,,,,,,,,,,,,,,,,,,
08/04/2019,84.73,66.07,2895.77,0.7656,7.35,153.95,11963.4,1.1594,,,,,,,,,,,,,,,,,,,,
09/04/2019,84.28,65.2,2878.2,0.7661,7.378,151.75,11850.57,1.1591,,,,,,,,,,,,,,,,,,,,
10/04/2019,84.88,65.52,2888.21,0.7641,7.281,151.5,11905.91,1.1612,,,,,,,,,,,,,,,,,,,,
11/04/2019,85,65.91,2888.32,0.766,7.404,154.3,11935.2,1.1601,,,,,,,,,,,,,,,,,,,,
